property_id,item_type,group_or_category,name,tooltip
16093065,HIGHLIGHT,topic-highlight,Ideal location,"Walking distance to Sun Plaza, Sapa Station and the town centre; several reviews note proximity to Hajah Hawa Halal Restaurant and local eateries"
16093065,HIGHLIGHT,topic-highlight,Great view,"Balcony and mountain or valley views get repeated praise as a highlight, with several guests upgrading for the view"
16093065,HIGHLIGHT,topic-highlight,Top value,"Good value for money appears frequently, with many guests calling the hotel a top budget or affordable option that exceeds expectations"
16093065,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,
16093065,HIGHLIGHT,topic-highlight,Great food & dining,
16093065,HIGHLIGHT,topic-highlight,Great overall atmosphere,
16093065,HIGHLIGHT,topic-highlight,Professional guest services,
16093065,HIGHLIGHT,topic-highlight,Attentive host service,"Staff consistently helpful, friendly, and accommodating, assisting with requests, quick fixes, and special arrangements"
16093065,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
16093065,HIGHLIGHT,property-facility,Daily housekeeping,
16093065,HIGHLIGHT,property-facility,Concierge,
16093065,HIGHLIGHT,room-facility,Mini bar,
16093065,HIGHLIGHT,property-facility,Elevator,
16093065,HIGHLIGHT,room-facility,Blackout curtains,
16093065,HIGHLIGHT,property-facility,Laundry service,
16093065,HIGHLIGHT,property-facility,Restaurants,
16093065,HIGHLIGHT,property-facility,Luggage storage,
16093065,FACILITY,Languages spoken,English,
16093065,FACILITY,Languages spoken,Vietnamese,
16093065,FACILITY,Internet access,Free Wi-Fi in all rooms!,
16093065,FACILITY,Internet access,Internet,
16093065,FACILITY,Internet access,Internet services,
16093065,FACILITY,Internet access,Wi-Fi in public areas,
16093065,FACILITY,"Things to do, ways to relax",Tours,
16093065,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
16093065,FACILITY,Cleanliness and safety,Guest rooms seal after sanitization,
16093065,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
16093065,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
16093065,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
16093065,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
16093065,FACILITY,Cleanliness and safety,Safe dining setup,
16093065,FACILITY,Cleanliness and safety,Sanitized kitchen and tableware items,
16093065,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
16093065,FACILITY,"Dining, drinking, and snacking",Restaurants,
16093065,FACILITY,"Dining, drinking, and snacking",Room service,
16093065,FACILITY,Services and conveniences,Air conditioning in public area,
16093065,FACILITY,Services and conveniences,Business facilities,
16093065,FACILITY,Services and conveniences,Concierge,
16093065,FACILITY,Services and conveniences,Daily housekeeping,
16093065,FACILITY,Services and conveniences,Elevator,
16093065,FACILITY,Services and conveniences,Food delivery,
16093065,FACILITY,Services and conveniences,Invoice provided,
16093065,FACILITY,Services and conveniences,Ironing service,
16093065,FACILITY,Services and conveniences,Laundry service,
16093065,FACILITY,Services and conveniences,Luggage storage,
16093065,FACILITY,Services and conveniences,Smoke-free property,
16093065,FACILITY,For the kids,Family/child friendly,
16093065,FACILITY,For the kids,Family room,
16093065,FACILITY,Access,CCTV in common areas,
16093065,FACILITY,Access,CCTV outside property,
16093065,FACILITY,Access,Check-in/out [express],
16093065,FACILITY,Access,Check-in/out [private],
16093065,FACILITY,Access,Fire extinguisher,
16093065,FACILITY,Access,Front desk [24-hour],
16093065,FACILITY,Access,Litter boxes,
16093065,FACILITY,Access,Non-smoking rooms,
16093065,FACILITY,Access,Pet-friendly [charges apply],
16093065,FACILITY,Access,Pets allowed,
16093065,FACILITY,Access,Security [24-hour],
16093065,FACILITY,Access,Smoke alarms,
16093065,FACILITY,Getting around,Car park [charges apply],
16093065,FACILITY,Getting around,Valet parking,
16093065,FACILITY,Available in all rooms,Adjustable height hand-held shower wand,
16093065,FACILITY,Available in all rooms,Air conditioning,
16093065,FACILITY,Available in all rooms,Baby cot (upon request),
16093065,FACILITY,Available in all rooms,Bathrobes,
16093065,FACILITY,Available in all rooms,Bathtub grab bar,
16093065,FACILITY,Available in all rooms,Blackout curtains,
16093065,FACILITY,Available in all rooms,Closet,
16093065,FACILITY,Available in all rooms,Clothes rack,
16093065,FACILITY,Available in all rooms,Complimentary tea,
16093065,FACILITY,Available in all rooms,Desk,
16093065,FACILITY,Available in all rooms,Dining table,
16093065,FACILITY,Available in all rooms,Electric kettle,
16093065,FACILITY,Available in all rooms,Fan,
16093065,FACILITY,Available in all rooms,Fire extinguisher,
16093065,FACILITY,Available in all rooms,Free bottled water,
16093065,FACILITY,Available in all rooms,Hair dryer,
16093065,FACILITY,Available in all rooms,In-room safe box,
16093065,FACILITY,Available in all rooms,Internet access – wireless,
16093065,FACILITY,Available in all rooms,Ironing facilities,
16093065,FACILITY,Available in all rooms,Mini bar,
16093065,FACILITY,Available in all rooms,Mirror,
16093065,FACILITY,Available in all rooms,Mobility accessibility,
16093065,FACILITY,Available in all rooms,Non-slip grab bar,
16093065,FACILITY,Available in all rooms,Non-smoking,
16093065,FACILITY,Available in all rooms,On-demand movies,
16093065,FACILITY,Available in all rooms,Private bathroom,
16093065,FACILITY,Available in all rooms,Refrigerator,
16093065,FACILITY,Available in all rooms,Satellite/cable channels,
16093065,FACILITY,Available in all rooms,Scale,
16093065,FACILITY,Available in all rooms,Sewing kit,
16093065,FACILITY,Available in all rooms,Shower,
16093065,FACILITY,Available in all rooms,Slippers,
16093065,FACILITY,Available in all rooms,Smoke detector,
16093065,FACILITY,Available in all rooms,Telephone,
16093065,FACILITY,Available in all rooms,Toiletries,
16093065,FACILITY,Available in all rooms,Towels,
16093065,FACILITY,Available in all rooms,Transfer shower,
16093065,FACILITY,Available in all rooms,Trash cans,
16093065,FACILITY,Available in all rooms,Trouser press,
16093065,FACILITY,Available in all rooms,Walk-in shower,
16093065,FACILITY,Available in all rooms,Wi-Fi [free],
16093065,FACILITY,Available in all rooms,Window,
71165203,HIGHLIGHT,topic-highlight,Professional guest services,"Staff receive consistent praise for friendliness and helpfulness, including daily cleaning attention, warm welcome, and hands-on support during stays."
71165203,HIGHLIGHT,topic-highlight,Top value,"Many guests highlight strong value for money—cheap rates, good facilities for the price, and overall positive price-to-performance."
71165203,HIGHLIGHT,topic-highlight,Great view,"Mountain and Fansipan views, plus views of the funicular train from rooms and the breakfast spot, feature strongly in positive guest comments."
71165203,HIGHLIGHT,topic-highlight,Comfortable mattresses,"Beds and mattresses receive positive comments for comfort—many guests call beds roomy, comfortable, and paired with good duvets."
71165203,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,
71165203,HIGHLIGHT,topic-highlight,Great overall atmosphere,
71165203,HIGHLIGHT,topic-highlight,Great breakfast,"Breakfast is included for many bookings and often served at a garden restaurant or the breakfast spot behind the hostel, with several guests calling it filling and good value."
71165203,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms and common areas receive frequent praise as very clean or brand new, with many guests highlighting fresh bedding, tidy showers, and well-maintained dorms."
71165203,HIGHLIGHT,topic-highlight,Ideal location,"Several guests appreciate proximity to local points: about 10 minutes on foot to Cat Cat village, close walking distance to the city center and Sapa Station, and a location downhill from Sun Plaza that still gives easy access."
71165203,HIGHLIGHT,topic-highlight,Well-appointed bathrooms,"Many guests praise bathroom facilities when private shower cubicles, gender-separated toilets, and multiple clean showers are available."
71165203,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
71165203,HIGHLIGHT,property-facility,Daily housekeeping,
71165203,HIGHLIGHT,property-facility,Elevator,
71165203,HIGHLIGHT,property-facility,Laundry service,
71165203,HIGHLIGHT,property-facility,Luggage storage,
71165203,FACILITY,Languages spoken,English,
71165203,FACILITY,Languages spoken,Vietnamese,
71165203,FACILITY,Internet access,Free Wi-Fi in all rooms!,
71165203,FACILITY,Internet access,Internet,
71165203,FACILITY,Internet access,Internet services,
71165203,FACILITY,Internet access,Wi-Fi in public areas,
71165203,FACILITY,"Things to do, ways to relax",Hiking,
71165203,FACILITY,"Things to do, ways to relax",On-site entertainment,
71165203,FACILITY,"Things to do, ways to relax",Pub crawl,
71165203,FACILITY,"Things to do, ways to relax",Ticket services,
71165203,FACILITY,"Things to do, ways to relax",Tours,
71165203,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
71165203,FACILITY,Cleanliness and safety,Cashless payment service,
71165203,FACILITY,Cleanliness and safety,First aid kit,
71165203,FACILITY,Cleanliness and safety,Hand sanitizer,
71165203,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
71165203,FACILITY,Cleanliness and safety,Physical distancing of at least 1 meter,
71165203,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
71165203,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
71165203,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
71165203,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
71165203,FACILITY,"Dining, drinking, and snacking",BBQ facilities,
71165203,FACILITY,"Dining, drinking, and snacking",Restaurants,
71165203,FACILITY,Services and conveniences,Air conditioning in public area,
71165203,FACILITY,Services and conveniences,Concierge,
71165203,FACILITY,Services and conveniences,Daily housekeeping,
71165203,FACILITY,Services and conveniences,Dry cleaning,
71165203,FACILITY,Services and conveniences,Elevator,
71165203,FACILITY,Services and conveniences,Invoice provided,
71165203,FACILITY,Services and conveniences,Ironing service,
71165203,FACILITY,Services and conveniences,Laundry service,
71165203,FACILITY,Services and conveniences,Lockers,
71165203,FACILITY,Services and conveniences,Luggage storage,
71165203,FACILITY,Services and conveniences,Smoke-free property,
71165203,FACILITY,Services and conveniences,Smoking area,
71165203,FACILITY,Access,CCTV in common areas,
71165203,FACILITY,Access,CCTV outside property,
71165203,FACILITY,Access,Exterior corridor,
71165203,FACILITY,Access,Fire extinguisher,
71165203,FACILITY,Access,Front desk [24-hour],
71165203,FACILITY,Access,Non-smoking rooms,
71165203,FACILITY,Access,Security [24-hour],
71165203,FACILITY,Access,Smoke alarms,
71165203,FACILITY,Getting around,Car park [free of charge],
71165203,FACILITY,Getting around,Rental car ,
71165203,FACILITY,Getting around,Shuttle service,
71165203,FACILITY,Getting around,Taxi service,
71165203,FACILITY,Available in all rooms,Internet access – wireless,
71165203,FACILITY,Available in all rooms,Locker,
71165203,FACILITY,Available in all rooms,Mirror,
71165203,FACILITY,Available in all rooms,Non-smoking,
71165203,FACILITY,Available in all rooms,Shared bathroom,
71165203,FACILITY,Available in all rooms,Shower,
71165203,FACILITY,Available in all rooms,Trash cans,
71165203,FACILITY,Available in all rooms,Wi-Fi [free],
47266922,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,
47266922,HIGHLIGHT,transportation,900 meters to public transportation,Sapa Bus Station is within 900 meters
47266922,HIGHLIGHT,review-scores,Top Value,Guests rated this property 9.2/10 on value for money
47266922,HIGHLIGHT,property-facility,Front desk [24-hour],
47266922,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
47266922,HIGHLIGHT,property-facility,Daily housekeeping,
47266922,HIGHLIGHT,room-facility,Air conditioning,
47266922,HIGHLIGHT,room-facility,Mini bar,
47266922,HIGHLIGHT,property-facility,Elevator,
47266922,HIGHLIGHT,property-facility,Restaurants,
47266922,HIGHLIGHT,property-facility,Room service,
47266922,HIGHLIGHT,property-facility,Luggage storage,
47266922,FACILITY,Languages spoken,English,
47266922,FACILITY,Languages spoken,Vietnamese,
47266922,FACILITY,Internet access,Free Wi-Fi in all rooms!,
47266922,FACILITY,Internet access,Internet,
47266922,FACILITY,Internet access,Internet services,
47266922,FACILITY,Internet access,Wi-Fi in public areas,
47266922,FACILITY,"Dining, drinking, and snacking",Bottle of water,
47266922,FACILITY,"Dining, drinking, and snacking",Restaurants,
47266922,FACILITY,"Dining, drinking, and snacking",Room service,
47266922,FACILITY,Services and conveniences,Daily housekeeping,
47266922,FACILITY,Services and conveniences,Elevator,
47266922,FACILITY,Services and conveniences,Luggage storage,
47266922,FACILITY,Services and conveniences,Smoke-free property,
47266922,FACILITY,Access,CCTV in common areas,
47266922,FACILITY,Access,CCTV outside property,
47266922,FACILITY,Access,Fire extinguisher,
47266922,FACILITY,Access,Front desk [24-hour],
47266922,FACILITY,Access,Non-smoking rooms,
47266922,FACILITY,Access,Security [24-hour],
47266922,FACILITY,Access,Smoke alarms,
47266922,FACILITY,Access,Soundproof rooms,
47266922,FACILITY,Available in all rooms,Air conditioning,
47266922,FACILITY,Available in all rooms,Clothes rack,
47266922,FACILITY,Available in all rooms,Desk,
47266922,FACILITY,Available in all rooms,Hair dryer,
47266922,FACILITY,Available in all rooms,Internet access – wireless,
47266922,FACILITY,Available in all rooms,Kettle,
47266922,FACILITY,Available in all rooms,Mini bar,
47266922,FACILITY,Available in all rooms,Non-smoking,
47266922,FACILITY,Available in all rooms,Private bathroom,
47266922,FACILITY,Available in all rooms,Satellite/cable channels,
47266922,FACILITY,Available in all rooms,Shower,
47266922,FACILITY,Available in all rooms,Slippers,
47266922,FACILITY,Available in all rooms,Soundproofing,
47266922,FACILITY,Available in all rooms,Tile/marble flooring,
47266922,FACILITY,Available in all rooms,Toiletries,
47266922,FACILITY,Available in all rooms,Towels,
47266922,FACILITY,Available in all rooms,Trash cans,
47266922,FACILITY,Available in all rooms,Wi-Fi [free],
18588658,HIGHLIGHT,topic-highlight,Attentive host service,"Owners and staff are consistently friendly, attentive, and helpful with local advice and recommendations, and some staff remember guests and speak multiple languages (English, French, basic Chinese)."
18588658,HIGHLIGHT,topic-highlight,Great view,Rooms and rooftop frequently deliver dramatic mountain or valley views and a ‘mega view’ from common areas and some balconies.
18588658,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms and bathrooms are frequently described as clean, tidy, and well maintained across multiple stays."
18588658,HIGHLIGHT,topic-highlight,Top value,"Good value for money appears throughout reviews, with many guests calling the homestay affordable, great value, or best price‑wise for Sapa."
18588658,HIGHLIGHT,topic-highlight,Highly reviewed check-in/out,"Staff frequently allow early/late luggage storage, let guests hang out after checkout, offer showers or a sofa before late transfers, and assist with carrying bags at check‑in/out."
18588658,HIGHLIGHT,topic-highlight,Great overall atmosphere,
18588658,HIGHLIGHT,topic-highlight,Great nearby activities,
18588658,HIGHLIGHT,topic-highlight,Top property facilities,
18588658,HIGHLIGHT,topic-highlight,Professional guest services,
18588658,HIGHLIGHT,topic-highlight,Great breakfast,"Breakfast and coffee receive regular praise—guests mention good, tasty options, free breakfast buffet in some rooms, and strong value for the morning meal."
18588658,HIGHLIGHT,property-facility,Airport transfer,"Airport transfer available at additional charge. To request, check the box on the booking form just before the payment page."
18588658,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
18588658,HIGHLIGHT,property-facility,Daily housekeeping,
18588658,HIGHLIGHT,property-facility,Bar,
18588658,HIGHLIGHT,property-facility,Cash withdrawal,
18588658,HIGHLIGHT,property-facility,Concierge,
18588658,HIGHLIGHT,property-facility,Check-in/out [express],
18588658,HIGHLIGHT,property-facility,Karaoke,
18588658,HIGHLIGHT,property-facility,Room service [24-hour],
18588658,HIGHLIGHT,property-facility,Garden,
18588658,FACILITY,Languages spoken,English,
18588658,FACILITY,Languages spoken,French,
18588658,FACILITY,Languages spoken,Vietnamese,
18588658,FACILITY,Outdoor,Bicycles,
18588658,FACILITY,Internet access,Free Wi-Fi in all rooms!,
18588658,FACILITY,Internet access,Internet,
18588658,FACILITY,Internet access,Internet [LAN],
18588658,FACILITY,Internet access,Internet services,
18588658,FACILITY,Internet access,Wi-Fi in public areas,
18588658,FACILITY,"Things to do, ways to relax",Game room,
18588658,FACILITY,"Things to do, ways to relax",Garden,
18588658,FACILITY,"Things to do, ways to relax",Hiking,
18588658,FACILITY,"Things to do, ways to relax",Karaoke,
18588658,FACILITY,"Things to do, ways to relax",Laptop/PC rental,
18588658,FACILITY,"Things to do, ways to relax",Massage,
18588658,FACILITY,"Things to do, ways to relax",On-site entertainment,
18588658,FACILITY,"Things to do, ways to relax",Ticket services,
18588658,FACILITY,"Things to do, ways to relax",Tours,
18588658,FACILITY,Cleanliness and safety,Anti-viral cleaning products,
18588658,FACILITY,Cleanliness and safety,Body thermometer,
18588658,FACILITY,Cleanliness and safety,Breakfast in room,
18588658,FACILITY,Cleanliness and safety,Breakfast takeaway service,
18588658,FACILITY,Cleanliness and safety,Cashless payment service,
18588658,FACILITY,Cleanliness and safety,Covid-19 testing service,
18588658,FACILITY,Cleanliness and safety,Daily disinfection in common areas,
18588658,FACILITY,Cleanliness and safety,Doctor/nurse on call,
18588658,FACILITY,Cleanliness and safety,Face coverings on staff,
18588658,FACILITY,Cleanliness and safety,First aid kit,
18588658,FACILITY,Cleanliness and safety,Free face masks,
18588658,FACILITY,Cleanliness and safety,Guest rooms seal after sanitization,
18588658,FACILITY,Cleanliness and safety,Hand sanitizer,
18588658,FACILITY,Cleanliness and safety,Hotel room service app,
18588658,FACILITY,Cleanliness and safety,Hot water linen and laundry washing,
18588658,FACILITY,Cleanliness and safety,Hygiene certification,
18588658,FACILITY,Cleanliness and safety,Individually-wrapped food options,
18588658,FACILITY,Cleanliness and safety,Physical distancing of at least 1 meter,
18588658,FACILITY,Cleanliness and safety,Professional-grade sanitizing services,
18588658,FACILITY,Cleanliness and safety,Protective screens in common areas,
18588658,FACILITY,Cleanliness and safety,Room sanitization opt-out available,
18588658,FACILITY,Cleanliness and safety,Rooms sanitized between stays,
18588658,FACILITY,Cleanliness and safety,Safe dining setup,
18588658,FACILITY,Cleanliness and safety,Sanitized kitchen and tableware items,
18588658,FACILITY,Cleanliness and safety,Shared stationery removed,
18588658,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
18588658,FACILITY,Cleanliness and safety,Temperature check for guests and staff,
18588658,FACILITY,"Dining, drinking, and snacking",A la carte breakfast,
18588658,FACILITY,"Dining, drinking, and snacking",A la carte in restaurant,
18588658,FACILITY,"Dining, drinking, and snacking",Alcohol,
18588658,FACILITY,"Dining, drinking, and snacking",Alternative meal arrangement,
18588658,FACILITY,"Dining, drinking, and snacking",Asian breakfast,
18588658,FACILITY,"Dining, drinking, and snacking",Asian cuisine in restaurant,
18588658,FACILITY,"Dining, drinking, and snacking",Bar,
18588658,FACILITY,"Dining, drinking, and snacking",BBQ facilities,
18588658,FACILITY,"Dining, drinking, and snacking",Breakfast service,
18588658,FACILITY,"Dining, drinking, and snacking",Chinese cuisine in restaurant,
18588658,FACILITY,"Dining, drinking, and snacking",Coffee shop,
18588658,FACILITY,"Dining, drinking, and snacking",Desserts in restaurant,
18588658,FACILITY,"Dining, drinking, and snacking",Grocery delivery,
18588658,FACILITY,"Dining, drinking, and snacking",Happy hour,
18588658,FACILITY,"Dining, drinking, and snacking",International cuisine in restaurant,
18588658,FACILITY,"Dining, drinking, and snacking",Restaurant breakfast,
18588658,FACILITY,"Dining, drinking, and snacking",Restaurant dinner,
18588658,FACILITY,"Dining, drinking, and snacking",Restaurant lunch,
18588658,FACILITY,"Dining, drinking, and snacking",Restaurants,
18588658,FACILITY,"Dining, drinking, and snacking",Room service [24-hour],
18588658,FACILITY,"Dining, drinking, and snacking",Snack bar,
18588658,FACILITY,"Dining, drinking, and snacking",Vegetarian restaurant,
18588658,FACILITY,"Dining, drinking, and snacking",Western breakfast,
18588658,FACILITY,"Dining, drinking, and snacking",Western cuisine in restaurant,
18588658,FACILITY,Services and conveniences,Air conditioning in public area,
18588658,FACILITY,Services and conveniences,Cash withdrawal,
18588658,FACILITY,Services and conveniences,Concierge,
18588658,FACILITY,Services and conveniences,Contactless check-in/out,
18588658,FACILITY,Services and conveniences,Convenience store,
18588658,FACILITY,Services and conveniences,Currency exchange,
18588658,FACILITY,Services and conveniences,Daily housekeeping,
18588658,FACILITY,Services and conveniences,Doorman ,
18588658,FACILITY,Services and conveniences,Dry cleaning,
18588658,FACILITY,Services and conveniences,Fireplace,
18588658,FACILITY,Services and conveniences,Food delivery,
18588658,FACILITY,Services and conveniences,Gift/souvenir shop,
18588658,FACILITY,Services and conveniences,Grooming service,
18588658,FACILITY,Services and conveniences,Heating in public area,
18588658,FACILITY,Services and conveniences,Invoice provided,
18588658,FACILITY,Services and conveniences,Ironing service,
18588658,FACILITY,Services and conveniences,Laundry service,
18588658,FACILITY,Services and conveniences,Library,
18588658,FACILITY,Services and conveniences,Lockers,
18588658,FACILITY,Services and conveniences,Luggage storage,
18588658,FACILITY,Services and conveniences,Meeting/banquet facilities,
18588658,FACILITY,Services and conveniences,Postal service,
18588658,FACILITY,Services and conveniences,Safety deposit boxes,
18588658,FACILITY,Services and conveniences,Shared lounge/TV area,
18588658,FACILITY,Services and conveniences,Smoke-free property,
18588658,FACILITY,Services and conveniences,Smoking area,
18588658,FACILITY,Services and conveniences,Terrace,
18588658,FACILITY,Services and conveniences,Wi-Fi for special events,
18588658,FACILITY,Services and conveniences,Xerox/fax in business center,
18588658,FACILITY,For the kids,Family/child friendly,
18588658,FACILITY,For the kids,Family room,
18588658,FACILITY,For the kids,Kids facilities,
18588658,FACILITY,For the kids,Kids meal,
18588658,FACILITY,Access,Allergy-free rooms,
18588658,FACILITY,Access,Buzzer/wireless intercom,
18588658,FACILITY,Access,Cat-friendly,
18588658,FACILITY,Access,CCTV in common areas,
18588658,FACILITY,Access,CCTV outside property,
18588658,FACILITY,Access,Check-in/out [express],
18588658,FACILITY,Access,Check-in/out [private],
18588658,FACILITY,Access,Check-in [24-hour],
18588658,FACILITY,Access,Exterior corridor,
18588658,FACILITY,Access,Fire extinguisher,
18588658,FACILITY,Access,Front desk [24-hour],
18588658,FACILITY,Access,Litter boxes,
18588658,FACILITY,Access,Non-smoking rooms,
18588658,FACILITY,Access,Pet facilities,
18588658,FACILITY,Access,Pets allowed,
18588658,FACILITY,Access,Pets allowed for free,
18588658,FACILITY,Access,Rooftop area,
18588658,FACILITY,Access,Room decorations,
18588658,FACILITY,Access,Safety/security feature,
18588658,FACILITY,Access,Security [24-hour],
18588658,FACILITY,Access,Service animals are welcome,
18588658,FACILITY,Access,Smoke alarms,
18588658,FACILITY,Access,Soundproof rooms,
18588658,FACILITY,Getting around,Airport transfer,
18588658,FACILITY,Getting around,Rental car ,
18588658,FACILITY,Getting around,Shuttle service,
18588658,FACILITY,Getting around,Taxi service,
18588658,FACILITY,Sports equipment rental,Bicycle rental,
18588658,FACILITY,Available in all rooms,Adapter,
18588658,FACILITY,Available in all rooms,Air conditioning,
18588658,FACILITY,Available in all rooms,Alarm clock,
18588658,FACILITY,Available in all rooms,Baby safety gates,
18588658,FACILITY,Available in all rooms,Carbon monoxide detector,
18588658,FACILITY,Available in all rooms,Fire extinguisher,
18588658,FACILITY,Available in all rooms,Hair dryer,
18588658,FACILITY,Available in all rooms,Linens,
18588658,FACILITY,Available in all rooms,Safety/security feature,
18588658,FACILITY,Available in all rooms,Seating area,
18588658,FACILITY,Available in all rooms,Shower,
18588658,FACILITY,Available in all rooms,Sleep comfort items,
18588658,FACILITY,Available in all rooms,Slippers,
18588658,FACILITY,Available in all rooms,Smoke detector,
18588658,FACILITY,Available in all rooms,Socket near the bed,
18588658,FACILITY,Available in all rooms,Tile/marble flooring,
18588658,FACILITY,Available in all rooms,Toiletries,
18588658,FACILITY,Available in all rooms,Towels,
18588658,FACILITY,Available in all rooms,Trash cans,
18588658,FACILITY,Available in all rooms,Wake-up service,
56865839,HIGHLIGHT,property-facility,Front desk [24-hour],
56865839,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
56865839,HIGHLIGHT,property-facility,Daily housekeeping,
56865839,HIGHLIGHT,room-facility,Air conditioning,
56865839,HIGHLIGHT,property-facility,Check-in/out [express],
56865839,HIGHLIGHT,property-facility,Laundry service,
56865839,HIGHLIGHT,property-facility,Fireplace,
56865839,HIGHLIGHT,room-facility,Linens,
56865839,FACILITY,Languages spoken,English,
56865839,FACILITY,Languages spoken,Vietnamese,
56865839,FACILITY,Bathroom,Body wash,
56865839,FACILITY,Safety and Cleanliness,Hand sanitizer and soap provided,
56865839,FACILITY,Internet access,Free Wi-Fi in all rooms!,
56865839,FACILITY,Internet access,Internet,
56865839,FACILITY,Internet access,Wi-Fi in public areas,
56865839,FACILITY,Services and conveniences,Daily housekeeping,
56865839,FACILITY,Services and conveniences,Doorman ,
56865839,FACILITY,Services and conveniences,Fireplace,
56865839,FACILITY,Services and conveniences,Ironing service,
56865839,FACILITY,Services and conveniences,Laundry service,
56865839,FACILITY,Access,Buzzer/wireless intercom,
56865839,FACILITY,Access,CCTV in common areas,
56865839,FACILITY,Access,Check-in/out [express],
56865839,FACILITY,Access,Exterior corridor,
56865839,FACILITY,Access,Fire extinguisher,
56865839,FACILITY,Access,Front desk [24-hour],
56865839,FACILITY,Access,Mirrored room,
56865839,FACILITY,Access,Non-smoking rooms,
56865839,FACILITY,Access,Smoke alarms,
56865839,FACILITY,Available in all rooms,Air conditioning,
56865839,FACILITY,Available in all rooms,Hair dryer,
56865839,FACILITY,Available in all rooms,Linens,
56865839,FACILITY,Available in all rooms,Toiletries,
56865839,FACILITY,Available in all rooms,Wi-Fi [free],
76249262,HIGHLIGHT,topic-highlight,Great food & dining,
76249262,HIGHLIGHT,topic-highlight,Great breakfast,
76249262,HIGHLIGHT,review-scores,Sparkling clean,Guests have rated this property 9.0/10 on cleanliness
76249262,HIGHLIGHT,review-scores,Top Value,Guests rated this property 9.3/10 on value for money
76249262,HIGHLIGHT,review-scores,Excellent room comfort & quality,Guests have rated this property 9.2/10 on room comfort and quality
76249262,HIGHLIGHT,room-facility,Air conditioning,
76249262,HIGHLIGHT,room-facility,Blackout curtains,
76249262,HIGHLIGHT,room-facility,Balcony/terrace,
76249262,HIGHLIGHT,property-facility,Garden,
76249262,HIGHLIGHT,property-facility,Dry cleaning,
76249262,HIGHLIGHT,property-facility,Tours,
76249262,HIGHLIGHT,property-facility,Game room,
76249262,HIGHLIGHT,property-facility,Shared lounge/TV area,
76249262,FACILITY,Languages spoken,English,
76249262,FACILITY,Languages spoken,French,
76249262,FACILITY,Languages spoken,Vietnamese,
76249262,FACILITY,"Things to do, ways to relax",Game room,
76249262,FACILITY,"Things to do, ways to relax",Garden,
76249262,FACILITY,"Things to do, ways to relax",Tours,
76249262,FACILITY,Services and conveniences,Dry cleaning,
76249262,FACILITY,Services and conveniences,Ironing service,
76249262,FACILITY,Services and conveniences,Shared lounge/TV area,
76249262,FACILITY,Services and conveniences,Smoke-free property,
76249262,FACILITY,Services and conveniences,Terrace,
76249262,FACILITY,Available in all rooms,Air conditioning,
76249262,FACILITY,Available in all rooms,Balcony/terrace,
76249262,FACILITY,Available in all rooms,Blackout curtains,
76249262,FACILITY,Available in all rooms,Board games/puzzles,
76249262,FACILITY,Available in all rooms,Dining table,
76249262,FACILITY,Available in all rooms,Fire extinguisher,
76249262,FACILITY,Available in all rooms,Fireplace,
76249262,FACILITY,Available in all rooms,Hair dryer,
76249262,FACILITY,Available in all rooms,Hand sanitizer,
76249262,FACILITY,Available in all rooms,Heating,
76249262,FACILITY,Available in all rooms,Individual air conditioning,
76249262,FACILITY,Available in all rooms,Mobile hotspot device,
76249262,FACILITY,Available in all rooms,Private bathroom,
76249262,FACILITY,Available in all rooms,Reading light,
76249262,FACILITY,Available in all rooms,Separate dining area,
76249262,FACILITY,Available in all rooms,Shower,
76249262,FACILITY,Available in all rooms,Slippers,
76249262,FACILITY,Available in all rooms,Smoke detector,
76249262,FACILITY,Available in all rooms,Toiletries,
76249262,FACILITY,Available in all rooms,Towels,
73826022,HIGHLIGHT,topic-highlight,Ideal location,"Central location between Sun Plaza and the night market, within a short walk of Fansipan cable car, Sapa Square, the lake, supermarkets, restaurants and cafes."
73826022,HIGHLIGHT,topic-highlight,Top value,"Budget-friendly rates and good value; described as cheap, affordable, and recommended for the price."
73826022,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms and bathrooms are consistently clean and fresh, with tidy washrooms and well-kept linens reported."
